,id,ticker,lastUpdated
3635,3635,BREZW,2021-04-16
3636,3636,BRID,2021-04-16
3637,3637,BRKL,2021-04-16
3638,3638,BRKR,2021-04-16
3639,3639,BRKS,2021-04-16
3640,3640,BRLI,2021-04-16
3641,3641,BRLIR,2021-04-16
3642,3642,BRLIU,2021-04-16
3643,3643,BRLIW,2021-04-16
3644,3644,BROG,2021-04-16
3645,3645,BROGW,2021-04-16
3646,3646,BRP,2021-04-16
3647,3647,BRPA,2021-04-16
3648,3648,BRPAR,2021-04-16
3649,3649,BRPAW,2021-04-16
3650,3650,BRPM,2021-04-16
3651,3651,BRPMU,2021-04-16
3652,3652,BRPMW,2021-04-16
3653,3653,BRQS,2021-04-16
3654,3654,BRY,2021-04-16
3655,3655,BSBK,2021-04-16
3656,3656,BSET,2021-04-16
3657,3657,BSGM,2021-04-16
3658,3658,BSPE,2021-04-16
3659,3659,BSQR,2021-04-16
3660,3660,BSRR,2021-04-16
3661,3661,BSVN,2021-04-16
3662,3662,BSY,2021-04-16
3663,3663,BTAI,2021-04-16
3664,3664,BTAQ,2021-04-16
3665,3665,BTAQU,2021-04-16
3666,3666,BTAQW,2021-04-16
3667,3667,BTBT,2021-04-16
3668,3668,BTNB,2021-04-16
3669,3669,BTRS,2021-04-16
3670,3670,BTRSW,2021-04-16
3671,3671,BTWN,2021-04-16
3672,3672,BTWNU,2021-04-16
3673,3673,BTWNW,2021-04-16
3674,3674,BUSE,2021-04-16
3675,3675,BVS,2021-04-16
3676,3676,BVXV,2021-04-16
3677,3677,BWAC,2021-04-16
3678,3678,BWACU,2021-04-16
3679,3679,BWACW,2021-04-16
3680,3680,BWAY,2021-04-16
3681,3681,BWB,2021-04-16
3682,3682,BWEN,2021-04-16
3683,3683,BWFG,2021-04-16
3684,3684,BWMX,2021-04-16
3685,3685,BXRX,2021-04-16
3686,3686,BYFC,2021-04-16
3687,3687,BYND,2021-04-16
3688,3688,BYSI,2021-04-16
3689,3689,BYTSU,2021-04-16
3690,3690,BZUN,2021-04-16
3691,3691,CAAS,2021-04-16
3692,3692,CABA,2021-04-16
3693,3693,CAC,2021-04-16
3694,3694,CACC,2021-04-16
3695,3695,CAHC,2021-04-16
3696,3696,CAHCU,2021-04-16
3697,3697,CAHCW,2021-04-16
3698,3698,CAKE,2021-04-16
3699,3699,CALA,2021-04-16
3700,3700,CALB,2021-04-16
3701,3701,CALM,2021-04-16
3702,3702,CALT,2021-04-16
3703,3703,CAMP,2021-04-16
3704,3704,CAMT,2021-04-16
3705,3705,CAN,2021-04-16
3706,3706,CAPA,2021-04-16
3707,3707,CAPAU,2021-04-16
3708,3708,CAPAW,2021-04-16
3709,3709,CAPR,2021-04-16
3710,3710,CAR,2021-04-16
3711,3711,CARA,2021-04-16
3712,3712,CARE,2021-04-16
3713,3713,CARG,2021-04-16
3714,3714,CARV,2021-04-16
3715,3715,CASA,2021-04-16
3716,3716,CASH,2021-04-16
3717,3717,CASI,2021-04-16
3718,3718,CASS,2021-04-16
3719,3719,CASY,2021-04-16
3720,3720,CATB,2021-04-16
3721,3721,CATC,2021-04-16
3722,3722,CATM,2021-04-16
3723,3723,CATY,2021-04-16
3724,3724,CBAN,2021-04-16
3725,3725,CBAT,2021-04-16
3726,3726,CBAY,2021-04-16
3727,3727,CBFV,2021-04-16
3728,3728,CBIO,2021-04-16
3729,3729,CBLI,2021-04-16
3730,3730,CBMB,2021-04-16
3731,3731,CBNK,2021-04-16
3732,3732,CBPO,2021-04-16
3733,3733,CBRL,2021-04-16
3734,3734,CBSH,2021-04-16
3735,3735,CBTX,2021-04-16
3736,3736,CCAP,2021-04-16
3737,3737,CCB,2021-04-16
3738,3738,CCBG,2021-04-16
3739,3739,CCCC,2021-04-16
3740,3740,CCD,2021-04-16
3741,3741,CCLP,2021-04-16
3742,3742,CCMP,2021-04-16
3743,3743,CCNC,2021-04-16
3744,3744,CCNE,2021-04-16
3745,3745,CCNEP,2021-04-16
3746,3746,CCOI,2021-04-16
3747,3747,CCRC,2021-04-16
3748,3748,CCRN,2021-04-16
3749,3749,CCXI,2021-04-16
3750,3750,CD,2021-04-16
3751,3751,CDAK,2021-04-16
3752,3752,CDEV,2021-04-16
3753,3753,CDK,2021-04-16
3754,3754,CDLX,2021-04-16
3755,3755,CDMO,2021-04-16
3756,3756,CDNA,2021-04-16
3757,3757,CDNS,2021-04-16
3758,3758,CDTX,2021-04-16
3759,3759,CDW,2021-04-16
3760,3760,CDXC,2021-04-16
3761,3761,CDXS,2021-04-16
3762,3762,CDZI,2021-04-16
3763,3763,CECE,2021-04-16
3764,3764,CELC,2021-04-16
3765,3765,CELH,2021-04-16
3766,3766,CEMI,2021-04-16
3767,3767,CENH,2021-04-16
3768,3768,CENHU,2021-04-16
3769,3769,CENHW,2021-04-16
3770,3770,CENT,2021-04-16
3771,3771,CENTA,2021-04-16
3772,3772,CENX,2021-04-16
3773,3773,CERC,2021-04-16
3774,3774,CERE,2021-04-16
3775,3775,CEREW,2021-04-16
3776,3776,CERN,2021-04-16
3777,3777,CERS,2021-04-16
3778,3778,CERT,2021-04-16
3779,3779,CETX,2021-04-16
3780,3780,CETXP,2021-04-16
3781,3781,CETXW,2021-04-16
3782,3782,CEVA,2021-04-16
3783,3783,CFAC,2021-04-16
3784,3784,CFACU,2021-04-16
3785,3785,CFACW,2021-04-16
3786,3786,CFB,2021-04-16
3787,3787,CFBK,2021-04-16
3788,3788,CFFEU,2021-04-16
3789,3789,CFFI,2021-04-16
3790,3790,CFFN,2021-04-16
3791,3791,CFFVU,2021-04-16
3792,3792,CFFVW,2021-04-16
3793,3793,CFIV,2021-04-16
3794,3794,CFIVU,2021-04-16
3795,3795,CFIVW,2021-04-16
3796,3796,CFMS,2021-04-16
3797,3797,CFRX,2021-04-16
3798,3798,CFV,2021-04-16
3799,3799,CFVI,2021-04-16
3800,3800,CFVIU,2021-04-16
3801,3801,CFVIW,2021-04-16
3802,3802,CG,2021-04-16
3803,3803,CGBD,2021-04-16
3804,3804,CGC,2021-04-16
3805,3805,CGEM,2021-04-16
3806,3806,CGEN,2021-04-16
3807,3807,CGNT,2021-04-16
3808,3808,CGNX,2021-04-16
3809,3809,CGO,2021-04-16
3810,3810,CHCI,2021-04-16
3811,3811,CHCO,2021-04-16
3812,3812,CHDN,2021-04-16
3813,3813,CHEF,2021-04-16
3814,3814,CHEK,2021-04-16
3815,3815,CHEKZ,2021-04-16
3816,3816,CHFS,2021-04-16
3817,3817,CHI,2021-04-16
3818,3818,CHK,2021-04-16
3819,3819,CHKEL,2021-04-16
3820,3820,CHKEW,2021-04-16
3821,3821,CHKEZ,2021-04-16
3822,3822,CHKP,2021-04-16
3823,3823,CHMA,2021-04-16
3824,3824,CHMG,2021-04-16
3825,3825,CHNG,2021-04-16
3826,3826,CHNGU,2021-04-16
3827,3827,CHNR,2021-04-16
3828,3828,CHPM,2021-04-16
3829,3829,CHPMW,2021-04-16
3830,3830,CHRS,2021-04-16
3831,3831,CHRW,2021-04-16
3832,3832,CHSCL,2021-04-16
3833,3833,CHSCM,2021-04-16
3834,3834,CHSCN,2021-04-16
3835,3835,CHSCO,2021-04-16
3836,3836,CHSCP,2021-04-16
3837,3837,CHTR,2021-04-16
3838,3838,CHUY,2021-04-16
3839,3839,CHW,2021-04-16
3840,3840,CHX,2021-04-16
3841,3841,CHY,2021-04-16
3842,3842,CIDM,2021-04-16
3843,3843,CIGI,2021-04-16
3844,3844,CIH,2021-04-16
3845,3845,CINF,2021-04-16
3846,3846,CIVB,2021-04-16
3847,3847,CIZN,2021-04-16
3848,3848,CJJD,2021-04-16
3849,3849,CKPT,2021-04-16
3850,3850,CLAR,2021-04-16
3851,3851,CLBK,2021-04-16
3852,3852,CLBS,2021-04-16
3853,3853,CLDB,2021-04-16
3854,3854,CLDX,2021-04-16
3855,3855,CLEU,2021-04-16
3856,3856,CLFD,2021-04-16
3857,3857,CLGN,2021-04-16
3858,3858,CLIR,2021-04-16
3859,3859,CLLS,2021-04-16
3860,3860,CLMT,2021-04-16
3861,3861,CLNE,2021-04-16
3862,3862,CLNN,2021-04-16
3863,3863,CLNNW,2021-04-16
3864,3864,CLOV,2021-04-16
3865,3865,CLOVW,2021-04-16
3866,3866,CLPS,2021-04-16
3867,3867,CLPT,2021-04-16
3868,3868,CLRB,2021-04-16
3869,3869,CLRBZ,2021-04-16
3870,3870,CLRM,2021-04-16
3871,3871,CLRMU,2021-04-16
3872,3872,CLRMW,2021-04-16
3873,3873,CLRO,2021-04-16
3874,3874,CLSD,2021-04-16
3875,3875,CLSK,2021-04-16
3876,3876,CLSN,2021-04-16
3877,3877,CLVR,2021-04-16
3878,3878,CLVRW,2021-04-16
3879,3879,CLVS,2021-04-16
3880,3880,CLWT,2021-04-16
3881,3881,CLXT,2021-04-16
3882,3882,CMBM,2021-04-16
3883,3883,CMCO,2021-04-16
3884,3884,CMCSA,2021-04-16
3885,3885,CMCT,2021-04-16
3886,3886,CME,2021-04-16
3887,3887,CMFNL,2021-04-16
3888,3888,CMIIU,2021-04-16
3889,3889,CMLF,2021-04-16
3890,3890,CMLFU,2021-04-16
3891,3891,CMLFW,2021-04-16
3892,3892,CMLS,2021-04-16
3893,3893,CMLTU,2021-04-16
3894,3894,CMMB,2021-04-16
3895,3895,CMPI,2021-04-16
3896,3896,CMPR,2021-04-16
3897,3897,CMPS,2021-04-16
3898,3898,CMRX,2021-04-16
3899,3899,CMTL,2021-04-16
3900,3900,CNBKA,2021-04-16
3901,3901,CNCE,2021-04-16
3902,3902,CNDT,2021-04-16
3903,3903,CNET,2021-04-16
3904,3904,CNEY,2021-04-16
3905,3905,CNFR,2021-04-16
3906,3906,CNFRL,2021-04-16
3907,3907,CNNB,2021-04-16
3908,3908,CNOB,2021-04-16
3909,3909,CNSL,2021-04-16
3910,3910,CNSP,2021-04-16
3911,3911,CNST,2021-04-16
3912,3912,CNTB,2021-04-16
3913,3913,CNTG,2021-04-16
3914,3914,CNTY,2021-04-16
3915,3915,CNXC,2021-04-16
3916,3916,CNXN,2021-04-16
3917,3917,COCP,2021-04-16
3918,3918,CODA,2021-04-16
3919,3919,CODX,2021-04-16
3920,3920,COFS,2021-04-16
3921,3921,COGT,2021-04-16
3922,3922,COHR,2021-04-16
3923,3923,COHU,2021-04-16
3924,3924,COIN,2021-04-16
3925,3925,COKE,2021-04-16
3926,3926,COLB,2021-04-16
3927,3927,COLIU,2021-04-16
3928,3928,COLL,2021-04-16
3929,3929,COLM,2021-04-16
3930,3930,COMM,2021-04-16
3931,3931,COMS,2021-04-16
3932,3932,COMSW,2021-04-16
3933,3933,CONE,2021-04-16
3934,3934,CONN,2021-04-16
3935,3935,CONX,2021-04-16
3936,3936,CONXU,2021-04-16
3937,3937,CONXW,2021-04-16
3938,3938,COOL,2021-04-16
3939,3939,COOLU,2021-04-16
3940,3940,COOLW,2021-04-16
3941,3941,COOP,2021-04-16
3942,3942,CORE,2021-04-16
3943,3943,CORT,2021-04-16
3944,3944,COST,2021-04-16
3945,3945,COUP,2021-04-16
3946,3946,COVA,2021-04-16
3947,3947,COVAU,2021-04-16
3948,3948,COVAW,2021-04-16
3949,3949,COWN,2021-04-16
3950,3950,COWNL,2021-04-16
3951,3951,COWNZ,2021-04-16
3952,3952,CPHC,2021-04-16
3953,3953,CPIX,2021-04-16
3954,3954,CPLP,2021-04-16
3955,3955,CPRT,2021-04-16
3956,3956,CPRX,2021-04-16
3957,3957,CPSH,2021-04-16
3958,3958,CPSI,2021-04-16
3959,3959,CPSS,2021-04-16
3960,3960,CPST,2021-04-16
3961,3961,CPTA,2021-04-16
3962,3962,CPTAG,2021-04-16
3963,3963,CPTAL,2021-04-16
3964,3964,CPZ,2021-04-16
3965,3965,CRAI,2021-04-16
3966,3966,CRBP,2021-04-16
3967,3967,CRCT,2021-04-16
3968,3968,CRDF,2021-04-16
3969,3969,CREE,2021-04-16
3970,3970,CREG,2021-04-16
3971,3971,CRESY,2021-04-16
3972,3972,CREX,2021-04-16
3973,3973,CREXW,2021-04-16
3974,3974,CRIS,2021-04-16
3975,3975,CRKN,2021-04-16
3976,3976,CRMD,2021-04-16
3977,3977,CRMT,2021-04-16
3978,3978,CRNC,2021-04-16
3979,3979,CRNT,2021-04-16
3980,3980,CRNX,2021-04-16
3981,3981,CRON,2021-04-16
3982,3982,CROX,2021-04-16
3983,3983,CRSA,2021-04-16
3984,3984,CRSAU,2021-04-16
3985,3985,CRSAW,2021-04-16
3986,3986,CRSP,2021-04-16
3987,3987,CRSR,2021-04-16
3988,3988,CRTD,2021-04-16
3989,3989,CRTDW,2021-04-16
3990,3990,CRTO,2021-04-16
3991,3991,CRTX,2021-04-16
3992,3992,CRUS,2021-04-16
3993,3993,CRVL,2021-04-16
3994,3994,CRVS,2021-04-16
3995,3995,CRWD,2021-04-16
3996,3996,CRWS,2021-04-16
3997,3997,CRZNU,2021-04-16
3998,3998,CSBR,2021-04-16
3999,3999,CSCO,2021-04-16
4000,4000,CSCW,2021-04-16
4001,4001,CSGP,2021-04-16
4002,4002,CSGS,2021-04-16
4003,4003,CSII,2021-04-16
4004,4004,CSIQ,2021-04-16
4005,4005,CSOD,2021-04-16
4006,4006,CSPI,2021-04-16
4007,4007,CSQ,2021-04-16
4008,4008,CSSE,2021-04-16
4009,4009,CSSEN,2021-04-16
4010,4010,CSSEP,2021-04-16
4011,4011,CSTE,2021-04-16
4012,4012,CSTL,2021-04-16
4013,4013,CSTR,2021-04-16
4014,4014,CSWC,2021-04-16
4015,4015,CSWI,2021-04-16
4016,4016,CSX,2021-04-16
4017,4017,CTAQ,2021-04-16
4018,4018,CTAQU,2021-04-16
4019,4019,CTAQW,2021-04-16
4020,4020,CTAS,2021-04-16
4021,4021,CTBI,2021-04-16
4022,4022,CTG,2021-04-16
4023,4023,CTHR,2021-04-16
4024,4024,CTIB,2021-04-16
4025,4025,CTIC,2021-04-16
4026,4026,CTMX,2021-04-16
4027,4027,CTRE,2021-04-16
4028,4028,CTRM,2021-04-16
4029,4029,CTRN,2021-04-16
4030,4030,CTSH,2021-04-16
4031,4031,CTSO,2021-04-16
4032,4032,CTXR,2021-04-16
4033,4033,CTXRW,2021-04-16
4034,4034,CTXS,2021-04-16
4035,4035,CUBA,2021-04-16
4036,4036,CUE,2021-04-16
4037,4037,CUEN,2021-04-16
4038,4038,CUENW,2021-04-16
4039,4039,CURI,2021-04-16
4040,4040,CURIW,2021-04-16
4041,4041,CUTR,2021-04-16
4042,4042,CVAC,2021-04-16
4043,4043,CVBF,2021-04-16
4044,4044,CVCO,2021-04-16
4045,4045,CVCY,2021-04-16
4046,4046,CVET,2021-04-16
4047,4047,CVGI,2021-04-16
4048,4048,CVGW,2021-04-16
4049,4049,CVLG,2021-04-16
4050,4050,CVLT,2021-04-16
4051,4051,CVLY,2021-04-16
4052,4052,CVV,2021-04-16
4053,4053,CWBC,2021-04-16
4054,4054,CWBR,2021-04-16
4055,4055,CWCO,2021-04-16
4056,4056,CWST,2021-04-16
4057,4057,CXDC,2021-04-16
4058,4058,CXDO,2021-04-16
4059,4059,CYAD,2021-04-16
4060,4060,CYAN,2021-04-16
4061,4061,CYBE,2021-04-16
4062,4062,CYBR,2021-04-16
4063,4063,CYCC,2021-04-16
4064,4064,CYCCP,2021-04-16
4065,4065,CYCN,2021-04-16
4066,4066,CYRN,2021-04-16
4067,4067,CYRX,2021-04-16
4068,4068,CYTH,2021-04-16
4069,4069,CYTHW,2021-04-16
4070,4070,CYTK,2021-04-16
4071,4071,CZNC,2021-04-16
4072,4072,CZR,2021-04-16
4073,4073,CZWI,2021-04-16
4074,4074,DADA,2021-04-16
4075,4075,DAIO,2021-04-16
4076,4076,DAKT,2021-04-16
4077,4077,DARE,2021-04-16
4078,4078,DBDR,2021-04-16
4079,4079,DBDRU,2021-04-16
4080,4080,DBDRW,2021-04-16
4081,4081,DBTX,2021-04-16
4082,4082,DBVT,2021-04-16
4083,4083,DBX,2021-04-16
4084,4084,DCBO,2021-04-16
4085,4085,DCOM,2021-04-16
4086,4086,DCOMP,2021-04-16
4087,4087,DCPH,2021-04-16
4088,4088,DCRB,2021-04-16
4089,4089,DCRBU,2021-04-16
4090,4090,DCRBW,2021-04-16
4091,4091,DCRCU,2021-04-16
4092,4092,DCRN,2021-04-16
4093,4093,DCRNU,2021-04-16
4094,4094,DCRNW,2021-04-16
4095,4095,DCT,2021-04-16
4096,4096,DCTH,2021-04-16
4097,4097,DDMX,2021-04-16
4098,4098,DDMXU,2021-04-16
4099,4099,DDMXW,2021-04-16
4100,4100,DDOG,2021-04-16
4101,4101,DENN,2021-04-16
4102,4102,DFFN,2021-04-16
4103,4103,DFH,2021-04-16
4104,4104,DFHT,2021-04-16
4105,4105,DFHTU,2021-04-16
4106,4106,DFHTW,2021-04-16
4107,4107,DFPH,2021-04-16
4108,4108,DFPHW,2021-04-16
4109,4109,DGICA,2021-04-16
4110,4110,DGICB,2021-04-16
4111,4111,DGII,2021-04-16
4112,4112,DGLY,2021-04-16
4113,4113,DGNS,2021-04-16
4114,4114,DGNU,2021-04-16
4115,4115,DHBCU,2021-04-16
4116,4116,DHC,2021-04-16
4117,4117,DHCAU,2021-04-16
4118,4118,DHCNI,2021-04-16
4119,4119,DHCNL,2021-04-16
4120,4120,DHHC,2021-04-16
4121,4121,DHHCU,2021-04-16
4122,4122,DHHCW,2021-04-16
4123,4123,DHIL,2021-04-16
4124,4124,DIOD,2021-04-16
4125,4125,DISAU,2021-04-16
4126,4126,DISCA,2021-04-16
4127,4127,DISCB,2021-04-16
4128,4128,DISCK,2021-04-16
4129,4129,DISH,2021-04-16
4130,4130,DJCO,2021-04-16
4131,4131,DKNG,2021-04-16
4132,4132,DLCA,2021-04-16
4133,4133,DLCAU,2021-04-16
4134,4134,DLCAW,2021-04-16
4135,4135,DLHC,2021-04-16
4136,4136,DLPN,2021-04-16
4137,4137,DLTH,2021-04-16
4138,4138,DLTR,2021-04-16
4139,4139,DMAC,2021-04-16
4140,4140,DMLP,2021-04-16
4141,4141,DMRC,2021-04-16
4142,4142,DMTK,2021-04-16
4143,4143,DNLI,2021-04-16
4144,4144,DOCU,2021-04-16
4145,4145,DOGZ,2021-04-16
4146,4146,DOMO,2021-04-16
4147,4147,DOOO,2021-04-16
4148,4148,DORM,2021-04-16
4149,4149,DOX,2021-04-16
4150,4150,DOYU,2021-04-16
4151,4151,DRIO,2021-04-16
4152,4152,DRNA,2021-04-16
4153,4153,DRRX,2021-04-16
4154,4154,DRTT,2021-04-16
4155,4155,DRVN,2021-04-16
4156,4156,DSAC,2021-04-16
4157,4157,DSACU,2021-04-16
4158,4158,DSACW,2021-04-16
4159,4159,DSEY,2021-04-16
4160,4160,DSGN,2021-04-16
4161,4161,DSGX,2021-04-16
4162,4162,DSKE,2021-04-16
4163,4163,DSKEW,2021-04-16
4164,4164,DSP,2021-04-16
4165,4165,DSPG,2021-04-16
4166,4166,DSWL,2021-04-16
4167,4167,DTEA,2021-04-16
4168,4168,DTIL,2021-04-16
4169,4169,DTOCU,2021-04-16
4170,4170,DTSS,2021-04-16
4171,4171,DUNE,2021-04-16
4172,4172,DUNEU,2021-04-16
4173,4173,DUNEW,2021-04-16
4174,4174,DUO,2021-04-16
4175,4175,DUOT,2021-04-16
4176,4176,DVAX,2021-04-16
4177,4177,DWSN,2021-04-16
4178,4178,DXCM,2021-04-16
4179,4179,DXPE,2021-04-16
4180,4180,DXYN,2021-04-16
4181,4181,DYAI,2021-04-16
4182,4182,DYN,2021-04-16
4183,4183,DYNT,2021-04-16
4184,4184,DZSI,2021-04-16
4185,4185,EA,2021-04-16
4186,4186,EAC,2021-04-16
4187,4187,EACPU,2021-04-16
4188,4188,EACPW,2021-04-16
4189,4189,EAR,2021-04-16
4190,4190,EARS,2021-04-16
4191,4191,EAST,2021-04-16
4192,4192,EBACU,2021-04-16
4193,4193,EBAY,2021-04-16
4194,4194,EBC,2021-04-16
4195,4195,EBET,2021-04-16
4196,4196,EBIX,2021-04-16
4197,4197,EBMT,2021-04-16
4198,4198,EBON,2021-04-16
4199,4199,EBSB,2021-04-16
4200,4200,EBTC,2021-04-16
4201,4201,ECHO,2021-04-16
4202,4202,ECOL,2021-04-16
4203,4203,ECOLW,2021-04-16
4204,4204,ECOR,2021-04-16
4205,4205,ECPG,2021-04-16
4206,4206,EDAP,2021-04-16
4207,4207,EDIT,2021-04-16
4208,4208,EDRY,2021-04-16
4209,4209,EDSA,2021-04-16
4210,4210,EDTK,2021-04-16
4211,4211,EDTX,2021-04-16
4212,4212,EDTXU,2021-04-16
4213,4213,EDTXW,2021-04-16
4214,4214,EDUC,2021-04-16
4215,4215,EEFT,2021-04-16
4216,4216,EEIQ,2021-04-16
4217,4217,EFOI,2021-04-16
4218,4218,EFSC,2021-04-16
4219,4219,EGAN,2021-04-16
4220,4220,EGBN,2021-04-16
4221,4221,EGLE,2021-04-16
4222,4222,EGOV,2021-04-16
4223,4223,EGRX,2021-04-16
4224,4224,EH,2021-04-16
4225,4225,EHTH,2021-04-16
4226,4226,EIGR,2021-04-16
4227,4227,EJFAU,2021-04-16
4228,4228,EKSO,2021-04-16
4229,4229,ELDN,2021-04-16
4230,4230,ELOX,2021-04-16
4231,4231,ELSE,2021-04-16
4232,4232,ELTK,2021-04-16
4233,4233,ELYS,2021-04-16
4234,4234,EM,2021-04-16
4235,4235,EMCF,2021-04-16
4236,4236,EMKR,2021-04-16
4237,4237,EML,2021-04-16
4238,4238,ENDP,2021-04-16
4239,4239,ENFA,2021-04-16
4240,4240,ENFAU,2021-04-16
4241,4241,ENFAW,2021-04-16
4242,4242,ENG,2021-04-16
4243,4243,ENLV,2021-04-16
4244,4244,ENNV,2021-04-16
4245,4245,ENNVU,2021-04-16
4246,4246,ENNVW,2021-04-16
4247,4247,ENOB,2021-04-16
4248,4248,ENPH,2021-04-16
4249,4249,ENSG,2021-04-16
4250,4250,ENTA,2021-04-16
4251,4251,ENTG,2021-04-16
4252,4252,ENTX,2021-04-16
4253,4253,ENTXW,2021-04-16
4254,4254,ENVB,2021-04-16
4255,4255,ENVI,2021-04-16
4256,4256,ENVIU,2021-04-16
4257,4257,ENVIW,2021-04-16
4258,4258,EOLS,2021-04-16
4259,4259,EOSE,2021-04-16
4260,4260,EOSEW,2021-04-16
4261,4261,EPAY,2021-04-16
4262,4262,EPHY,2021-04-16
4263,4263,EPHYU,2021-04-16
4264,4264,EPHYW,2021-04-16
4265,4265,EPIX,2021-04-16
4266,4266,EPSN,2021-04-16
4267,4267,EPZM,2021-04-16
4268,4268,EQ,2021-04-16
4269,4269,EQBK,2021-04-16
4270,4270,EQIX,2021-04-16
4271,4271,EQOS,2021-04-16
4272,4272,ERES,2021-04-16
4273,4273,ERESU,2021-04-16
4274,4274,ERESW,2021-04-16
4275,4275,ERIC,2021-04-16
4276,4276,ERIE,2021-04-16
4277,4277,ERII,2021-04-16
4278,4278,ERYP,2021-04-16
4279,4279,ESBK,2021-04-16
4280,4280,ESCA,2021-04-16
4281,4281,ESEA,2021-04-16
4282,4282,ESGR,2021-04-16
4283,4283,ESGRO,2021-04-16
4284,4284,ESGRP,2021-04-16
4285,4285,ESLT,2021-04-16
4286,4286,ESPR,2021-04-16
4287,4287,ESQ,2021-04-16
4288,4288,ESSA,2021-04-16
4289,4289,ESSC,2021-04-16
4290,4290,ESSCR,2021-04-16
4291,4291,ESSCW,2021-04-16
4292,4292,ESTA,2021-04-16
4293,4293,ESXB,2021-04-16
4294,4294,ETAC,2021-04-16
4295,4295,ETACU,2021-04-16
4296,4296,ETACW,2021-04-16
4297,4297,ETNB,2021-04-16
4298,4298,ETON,2021-04-16
4299,4299,ETSY,2021-04-16
4300,4300,ETTX,2021-04-16
4301,4301,EUCR,2021-04-16
4302,4302,EUCRU,2021-04-16
4303,4303,EUCRW,2021-04-16
4304,4304,EUSG,2021-04-16
4305,4305,EUSGU,2021-04-16
4306,4306,EUSGW,2021-04-16
4307,4307,EVAX,2021-04-16
4308,4308,EVBG,2021-04-16
4309,4309,EVER,2021-04-16
4310,4310,EVFM,2021-04-16
4311,4311,EVGN,2021-04-16
4312,4312,EVK,2021-04-16
4313,4313,EVLO,2021-04-16
4314,4314,EVOJ,2021-04-16
4315,4315,EVOJU,2021-04-16
4316,4316,EVOJW,2021-04-16
4317,4317,EVOK,2021-04-16
4318,4318,EVOL,2021-04-16
4319,4319,EVOP,2021-04-16
4320,4320,EWBC,2021-04-16
4321,4321,EWTX,2021-04-16
4322,4322,EXAS,2021-04-16
4323,4323,EXC,2021-04-16
4324,4324,EXEL,2021-04-16
4325,4325,EXFO,2021-04-16
4326,4326,EXLS,2021-04-16
4327,4327,EXPC,2021-04-16
4328,4328,EXPCU,2021-04-16
4329,4329,EXPCW,2021-04-16
4330,4330,EXPD,2021-04-16
4331,4331,EXPE,2021-04-16
4332,4332,EXPI,2021-04-16
4333,4333,EXPO,2021-04-16
4334,4334,EXTR,2021-04-16
4335,4335,EYE,2021-04-16
4336,4336,EYEG,2021-04-16
4337,4337,EYEN,2021-04-16
4338,4338,EYES,2021-04-16
4339,4339,EYESW,2021-04-16
4340,4340,EYPT,2021-04-16
4341,4341,EZGO,2021-04-16
4342,4342,EZPW,2021-04-16
4343,4343,FAMI,2021-04-16
4344,4344,FANG,2021-04-16
4345,4345,FANH,2021-04-16
4346,4346,FARM,2021-04-16
4347,4347,FARO,2021-04-16
4348,4348,FAST,2021-04-16
4349,4349,FAT,2021-04-16
4350,4350,FATBP,2021-04-16
4351,4351,FATBW,2021-04-16
4352,4352,FATE,2021-04-16
4353,4353,FB,2021-04-16
4354,4354,FBIO,2021-04-16
4355,4355,FBIOP,2021-04-16
4356,4356,FBIZ,2021-04-16
4357,4357,FBMS,2021-04-16
4358,4358,FBNC,2021-04-16
4359,4359,FBRX,2021-04-16
4360,4360,FCAC,2021-04-16
4361,4361,FCACU,2021-04-16
4362,4362,FCACW,2021-04-16
4363,4363,FCAP,2021-04-16
4364,4364,FCBC,2021-04-16
4365,4365,FCBP,2021-04-16
4366,4366,FCCO,2021-04-16
4367,4367,FCCY,2021-04-16
4368,4368,FCEL,2021-04-16
4369,4369,FCFS,2021-04-16
4370,4370,FCNCA,2021-04-16
4371,4371,FCNCP,2021-04-16
4372,4372,FCRD,2021-04-16
4373,4373,FDBC,2021-04-16
4374,4374,FDMT,2021-04-16
4375,4375,FDUS,2021-04-16
4376,4376,FDUSG,2021-04-16
4377,4377,FDUSZ,2021-04-16
4378,4378,FEIM,2021-04-16
4379,4379,FELE,2021-04-16
4380,4380,FENC,2021-04-16
4381,4381,FEYE,2021-04-16
4382,4382,FFBC,2021-04-16
4383,4383,FFBW,2021-04-16
4384,4384,FFHL,2021-04-16
4385,4385,FFIC,2021-04-16
4386,4386,FFIN,2021-04-16
4387,4387,FFIV,2021-04-16
4388,4388,FFNW,2021-04-16
4389,4389,FFWM,2021-04-16
4390,4390,FGBI,2021-04-16
4391,4391,FGEN,2021-04-16
4392,4392,FGF,2021-04-16
4393,4393,FGFPP,2021-04-16
4394,4394,FHB,2021-04-16
4395,4395,FHTX,2021-04-16
4396,4396,FIBK,2021-04-16
4397,4397,FIII,2021-04-16
4398,4398,FIIIU,2021-04-16
4399,4399,FIIIW,2021-04-16
4400,4400,FINM,2021-04-16
4401,4401,FINMU,2021-04-16
4402,4402,FINMW,2021-04-16
4403,4403,FISI,2021-04-16
4404,4404,FISV,2021-04-16
4405,4405,FITB,2021-04-16
4406,4406,FITBI,2021-04-16
4407,4407,FITBO,2021-04-16
4408,4408,FITBP,2021-04-16
4409,4409,FIVE,2021-04-16
4410,4410,FIVN,2021-04-16
4411,4411,FIXX,2021-04-16
4412,4412,FIZZ,2021-04-16
